dataset,filter,family,size,strategy,ef,pass,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,mean_ms,mean_dist_comps,mean_seed_dist_comps,mean_filter_checks,mean_nodes_popped,median_pop_idx_cand_full,median_pop_idx_results_full,mean_twohop_examined,mean_twohop_appended,mean_prefilter_skips,mean_secondorder_allocs,mean_reencountered_burned,strategy_used
beir500k-rq1,pos10_cat02,pos10,50303,sweeping,128,3,60,0.9667,0.7833,0.00062,0.603,0.985,1.778,0.695,3717.5,0.0,528.7,163.3,5.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-rq1,pos10_cat02,pos10,50303,sweeping,256,1,60,0.9933,0.9333,0.00009,1.124,2.018,3.394,1.312,6520.1,0.0,930.2,334.1,9.0,10.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-rq1,pos10_cat02,pos10,50303,sweeping,256,2,60,0.9933,0.9333,0.00009,1.165,1.989,3.499,1.362,6520.1,0.0,930.2,334.1,9.0,10.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-rq1,pos10_cat02,pos10,50303,sweeping,256,3,60,0.9933,0.9333,0.00009,1.256,2.031,3.422,1.430,6520.1,0.0,930.2,334.1,9.0,10.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-rq1,pos10_cat02,pos10,50303,sweeping,512,1,60,0.9983,0.9833,0.00001,2.047,3.673,5.767,2.421,10936.0,0.0,1688.4,666.2,18.0,19.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-rq1,pos10_cat02,pos10,50303,sweeping,512,2,60,0.9983,0.9833,0.00001,2.180,3.784,6.328,2.511,10936.0,0.0,1688.4,666.2,18.0,19.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-rq1,pos10_cat02,pos10,50303,sweeping,512,3,60,0.9983,0.9833,0.00001,2.093,3.850,5.504,2.427,10936.0,0.0,1688.4,666.2,18.0,19.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-rq1,pos10_cat02,pos10,50303,acorn,64,1,60,0.9350,0.6000,0.00143,0.342,0.814,0.998,0.408,1705.2,10.0,2910.2,66.6,3.0,3.0,0.0,0.0,0.0,0.0,0.00,acorn:9|rre:51
beir500k-rq1,pos10_cat02,pos10,50303,acorn,64,2,60,0.9350,0.6000,0.00143,0.352,0.848,1.021,0.417,1705.2,10.0,2910.2,66.6,3.0,3.0,0.0,0.0,0.0,0.0,0.00,acorn:9|rre:51
beir500k-rq1,pos10_cat02,pos10,50303,acorn,64,3,60,0.9350,0.6000,0.00143,0.367,0.924,1.133,0.446,1705.2,10.0,2910.2,66.6,3.0,3.0,0.0,0.0,0.0,0.0,0.00,acorn:9|rre:51
beir500k-rq1,pos10_cat02,pos10,50303,acorn,128,1,60,0.9633,0.7500,0.00077,0.613,1.533,1.810,0.733,2955.8,10.0,4844.8,130.1,5.0,5.0,0.0,0.0,0.0,0.0,0.00,acorn:9|rre:51
beir500k-rq1,pos10_cat02,pos10,50303,acorn,128,2,60,0.9633,0.7500,0.00077,0.654,1.526,1.792,0.767,2955.8,10.0,4844.8,130.1,5.0,5.0,0.0,0.0,0.0,0.0,0.00,acorn:9|rre:51
beir500k-rq1,pos10_cat02,pos10,50303,acorn,128,3,60,0.9633,0.7500,0.00077,0.603,1.515,1.602,0.708,2955.8,10.0,4844.8,130.1,5.0,5.0,0.0,0.0,0.0,0.0,0.00,acorn:9|rre:51
beir500k-rq1,pos10_cat02,pos10,50303,acorn,256,1,60,0.9900,0.9000,0.00013,1.100,2.497,2.748,1.262,4963.4,10.0,8039.9,257.6,9.0,9.0,0.0,0.0,0.0,0.0,0.00,acorn:9|rre:51
beir500k-rq1,pos10_cat02,pos10,50303,acorn,256,2,60,0.9900,0.9000,0.00013,1.075,2.404,2.701,1.239,4963.4,10.0,8039.9,257.6,9.0,9.0,0.0,0.0,0.0,0.0,0.00,acorn:9|rre:51
