dataset,filter,family,size,strategy,ef,pass,qrow,latency_ms,recall_at_10,nodes_popped,dist_comps,seed_dist_comps,filter_checks,pop_idx_cand_full,pop_idx_results_full,twohop_examined,twohop_appended,prefilter_skips,secondorder_allocs,reencountered_burned,strategy_selected
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,662,74.6148,1.00,43063,56893,0,380192,19,11057,1152,71,283378,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,666,30.2587,1.00,12514,27185,0,238841,18,1131,1088,21,204792,17,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,680,80.0163,1.00,46718,64586,0,330453,26,18398,1600,3,223982,25,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,682,79.7448,1.00,43194,63605,0,439198,20,8085,1216,18,337884,19,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,713,76.2752,1.00,43818,64308,0,286451,21,14913,1280,16,183411,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,731,24.8615,1.00,9438,23623,0,207872,14,631,832,89,180483,13,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,735,89.7042,1.00,52770,70222,0,398146,21,22397,1280,2,280248,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,756,90.7754,1.00,51901,74475,0,371508,30,19431,1856,0,249797,29,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,789,99.2390,1.00,55292,72192,0,574212,22,10244,1344,3,451848,21,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,820,103.8115,1.00,58950,86303,0,409528,29,22068,1792,1,270024,28,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,836,99.7308,1.00,56981,77193,0,489852,19,26410,1152,0,361191,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,850,90.9666,1.00,53741,69898,0,434582,21,19522,1280,7,316213,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,871,102.8978,1.00,57945,83616,0,427159,24,21217,1472,0,291074,23,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,875,93.7568,1.00,54520,75055,0,394157,19,23419,1152,2,270423,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,878,116.9811,1.00,65030,85392,0,551746,26,17557,1600,1,406927,25,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,895,66.1167,1.00,37098,54541,0,295284,23,11259,1408,0,209761,22,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,908,87.6839,1.00,51080,67840,0,429213,21,21940,1280,0,314967,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,976,109.5444,1.00,58579,92973,0,499996,37,20311,2304,1,353641,36,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,1,979,119.6886,1.00,68157,87720,0,603440,26,17596,1600,4,452505,25,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,8,68.9630,1.00,34845,60722,0,303077,23,8462,1408,8,212511,22,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,19,80.0060,1.00,44997,63557,0,315769,21,15124,1280,2,212685,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,27,110.5934,1.00,63368,81743,0,523662,26,26347,1600,1,382992,25,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,69,106.1208,1.00,59545,85615,0,489221,24,20900,1472,2,350104,23,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,84,66.3358,1.00,32049,56893,0,391425,18,5545,1088,5,308344,17,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,122,90.5480,1.00,51453,74788,0,362862,27,17681,1664,8,242441,26,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,135,86.8027,1.00,49994,68275,0,330601,26,20439,1600,43,215231,25,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,150,101.3678,1.00,58281,77097,0,447695,19,22680,1152,5,318264,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,190,73.5425,1.00,39191,58354,0,423010,21,7148,1280,2,331071,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,244,130.9339,1.00,77079,106680,0,423945,36,30118,2240,1,244790,35,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,245,60.1635,1.00,30899,46916,0,412459,19,4040,1152,50,339999,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,257,89.5554,1.00,52692,69430,0,384398,16,24489,960,1,265447,15,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,270,122.8180,1.00,72516,91159,0,612800,24,24008,1472,0,454575,23,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,300,93.6090,1.00,53878,72973,0,442521,20,21217,1216,0,318845,19,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,307,92.3736,0.90,49782,77705,0,440458,22,16536,1344,1,319190,21,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,317,91.3960,1.00,50462,77145,0,365543,17,22882,1024,3,243986,16,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,352,110.8654,0.90,62770,89747,0,465075,24,24975,1472,3,318679,23,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,372,76.8183,1.00,39597,67257,0,358117,23,9090,1408,3,257862,22,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,373,78.3491,1.00,45182,62738,0,367424,17,15014,1024,3,266000,16,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,381,79.0113,1.00,44350,64384,0,376597,25,12398,1536,2,274103,24,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,386,33.7939,1.00,14646,31316,0,213173,22,2101,1344,25,173666,21,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,414,55.8070,1.00,16106,29442,0,248841,18,1701,1088,33,209277,17,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,443,111.7833,1.00,64580,87711,0,481060,33,19828,2048,2,333508,32,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,466,85.5363,1.00,48508,66361,0,407358,28,14180,1728,0,295464,27,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,473,87.9129,1.00,49637,73737,0,354428,25,23860,1536,3,237192,24,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,492,91.9778,1.00,49549,70449,0,392347,21,14661,1280,1,277971,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,520,80.5007,1.00,46463,66835,0,334196,23,21419,1408,45,227031,22,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,549,89.7835,1.00,51422,70919,0,425044,23,13670,1408,5,308326,22,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,577,79.7989,1.00,45471,63581,0,383958,25,14882,1536,3,280476,24,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,583,80.8254,1.00,45039,65627,0,384542,19,12094,1152,11,278958,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,597,80.7291,1.00,42701,64979,0,422097,21,8372,1280,9,320072,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,599,106.3762,1.00,55682,94726,0,456718,27,19791,1664,3,312568,26,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,602,81.0431,1.00,46473,66245,0,337221,27,19657,1664,1,229934,26,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,650,103.9148,1.00,59179,81999,0,473426,32,24594,1984,0,336987,31,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,653,110.6227,1.00,64379,84977,0,479767,24,28240,1472,2,334435,23,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,654,79.1043,1.00,45575,64419,0,351311,19,15924,1152,23,247468,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,662,74.2711,1.00,43063,56893,0,380192,19,11057,1152,71,283378,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,666,30.2585,1.00,12514,27185,0,238841,18,1131,1088,21,204792,17,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,680,80.0190,1.00,46718,64586,0,330453,26,18398,1600,3,223982,25,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,682,79.8030,1.00,43194,63605,0,439198,20,8085,1216,18,337884,19,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,713,76.9790,1.00,43818,64308,0,286451,21,14913,1280,16,183411,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,731,24.8206,1.00,9438,23623,0,207872,14,631,832,89,180483,13,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,735,89.9079,1.00,52770,70222,0,398146,21,22397,1280,2,280248,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,756,91.3729,1.00,51901,74475,0,371508,30,19431,1856,0,249797,29,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,789,98.7371,1.00,55292,72192,0,574212,22,10244,1344,3,451848,21,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,820,105.0419,1.00,58950,86303,0,409528,29,22068,1792,1,270024,28,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,836,99.6752,1.00,56981,77193,0,489852,19,26410,1152,0,361191,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,850,91.8076,1.00,53741,69898,0,434582,21,19522,1280,7,316213,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,871,101.8912,1.00,57945,83616,0,427159,24,21217,1472,0,291074,23,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,875,98.6664,1.00,54520,75055,0,394157,19,23419,1152,2,270423,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,878,113.0613,1.00,65030,85392,0,551746,26,17557,1600,1,406927,25,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,895,65.9617,1.00,37098,54541,0,295284,23,11259,1408,0,209761,22,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,908,87.8525,1.00,51080,67840,0,429213,21,21940,1280,0,314967,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,976,109.3462,1.00,58579,92973,0,499996,37,20311,2304,1,353641,36,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,2,979,117.8653,1.00,68157,87720,0,603440,26,17596,1600,4,452505,25,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,8,67.4806,1.00,34845,60722,0,303077,23,8462,1408,8,212511,22,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,19,78.1295,1.00,44997,63557,0,315769,21,15124,1280,2,212685,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,27,108.2194,1.00,63368,81743,0,523662,26,26347,1600,1,382992,25,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,69,106.9543,1.00,59545,85615,0,489221,24,20900,1472,2,350104,23,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,84,65.4902,1.00,32049,56893,0,391425,18,5545,1088,5,308344,17,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,122,91.2776,1.00,51453,74788,0,362862,27,17681,1664,8,242441,26,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,135,88.1260,1.00,49994,68275,0,330601,26,20439,1600,43,215231,25,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,150,101.9670,1.00,58281,77097,0,447695,19,22680,1152,5,318264,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,190,73.5659,1.00,39191,58354,0,423010,21,7148,1280,2,331071,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,244,130.1643,1.00,77079,106680,0,423945,36,30118,2240,1,244790,35,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,245,60.3195,1.00,30899,46916,0,412459,19,4040,1152,50,339999,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,257,89.1333,1.00,52692,69430,0,384398,16,24489,960,1,265447,15,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,270,123.8998,1.00,72516,91159,0,612800,24,24008,1472,0,454575,23,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,300,93.8167,1.00,53878,72973,0,442521,20,21217,1216,0,318845,19,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,307,93.0866,0.90,49782,77705,0,440458,22,16536,1344,1,319190,21,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,317,90.7492,1.00,50462,77145,0,365543,17,22882,1024,3,243986,16,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,352,114.7834,0.90,62770,89747,0,465075,24,24975,1472,3,318679,23,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,372,76.7544,1.00,39597,67257,0,358117,23,9090,1408,3,257862,22,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,373,78.2812,1.00,45182,62738,0,367424,17,15014,1024,3,266000,16,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,381,81.6750,1.00,44350,64384,0,376597,25,12398,1536,2,274103,24,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,386,33.9340,1.00,14646,31316,0,213173,22,2101,1344,25,173666,21,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,414,34.5818,1.00,16106,29442,0,248841,18,1701,1088,33,209277,17,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,443,111.8448,1.00,64580,87711,0,481060,33,19828,2048,2,333508,32,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,466,85.5252,1.00,48508,66361,0,407358,28,14180,1728,0,295464,27,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,473,88.7380,1.00,49637,73737,0,354428,25,23860,1536,3,237192,24,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,492,87.6036,1.00,49549,70449,0,392347,21,14661,1280,1,277971,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,520,83.0469,1.00,46463,66835,0,334196,23,21419,1408,45,227031,22,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,549,90.1562,1.00,51422,70919,0,425044,23,13670,1408,5,308326,22,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,577,79.5632,1.00,45471,63581,0,383958,25,14882,1536,3,280476,24,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,583,80.7695,1.00,45039,65627,0,384542,19,12094,1152,11,278958,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,597,79.9176,1.00,42701,64979,0,422097,21,8372,1280,9,320072,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,599,106.4203,1.00,55682,94726,0,456718,27,19791,1664,3,312568,26,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,602,81.3742,1.00,46473,66245,0,337221,27,19657,1664,1,229934,26,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,650,103.3685,1.00,59179,81999,0,473426,32,24594,1984,0,336987,31,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,653,110.1102,1.00,64379,84977,0,479767,24,28240,1472,2,334435,23,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,654,79.6183,1.00,45575,64419,0,351311,19,15924,1152,23,247468,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,662,74.3239,1.00,43063,56893,0,380192,19,11057,1152,71,283378,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,666,30.3263,1.00,12514,27185,0,238841,18,1131,1088,21,204792,17,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,680,79.8541,1.00,46718,64586,0,330453,26,18398,1600,3,223982,25,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,682,80.2532,1.00,43194,63605,0,439198,20,8085,1216,18,337884,19,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,713,76.7382,1.00,43818,64308,0,286451,21,14913,1280,16,183411,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,731,24.7131,1.00,9438,23623,0,207872,14,631,832,89,180483,13,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,735,93.7525,1.00,52770,70222,0,398146,21,22397,1280,2,280248,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,756,91.6520,1.00,51901,74475,0,371508,30,19431,1856,0,249797,29,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,789,97.9691,1.00,55292,72192,0,574212,22,10244,1344,3,451848,21,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,820,104.2005,1.00,58950,86303,0,409528,29,22068,1792,1,270024,28,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,836,98.9511,1.00,56981,77193,0,489852,19,26410,1152,0,361191,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,850,92.0288,1.00,53741,69898,0,434582,21,19522,1280,7,316213,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,871,102.2330,1.00,57945,83616,0,427159,24,21217,1472,0,291074,23,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,875,93.6895,1.00,54520,75055,0,394157,19,23419,1152,2,270423,18,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,878,112.0613,1.00,65030,85392,0,551746,26,17557,1600,1,406927,25,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,895,66.4708,1.00,37098,54541,0,295284,23,11259,1408,0,209761,22,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,908,87.6574,1.00,51080,67840,0,429213,21,21940,1280,0,314967,20,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,976,109.5904,1.00,58579,92973,0,499996,37,20311,2304,1,353641,36,0,3
beir500k-f32,neg10_cat09,neg10,60723,pathseer-reorder,512,3,979,116.8186,1.00,68157,87720,0,603440,26,17596,1600,4,452505,25,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,3,5.9372,1.00,2980,4767,0,68647,3,199,128,1,61413,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,61,5.6129,1.00,1985,6089,0,50739,4,176,192,4,44064,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,72,9.9980,0.90,4521,8697,0,88593,4,349,192,0,76466,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,95,24.3757,1.00,12902,17358,0,193636,4,1291,192,0,163834,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,112,10.2823,1.00,5259,7581,0,113923,3,331,128,3,101572,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,140,18.6632,1.00,9368,13583,0,162291,3,1023,128,1,140240,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,208,17.6852,1.00,9144,12757,0,146748,4,933,192,4,125248,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,212,5.0752,1.00,2016,4838,0,53935,3,92,128,1,47935,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,217,3.2152,0.90,875,4357,0,17706,3,144,128,1,13813,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,222,14.5159,1.00,7631,10945,0,126911,4,887,192,0,109313,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,284,6.9836,1.00,3132,6298,0,61767,3,335,128,0,53086,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,285,15.8137,1.00,8100,10874,0,158004,3,692,128,0,139659,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,329,8.2159,1.00,3365,8050,0,69562,4,470,192,0,59361,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,357,19.7418,1.00,10567,13726,0,165714,4,1111,192,2,141798,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,368,17.1530,0.90,9093,12470,0,143342,3,807,128,1,122402,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,371,11.0236,1.00,5329,10106,0,88891,3,719,128,0,74798,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,383,6.4909,1.00,2997,5375,0,60112,4,255,192,6,52231,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,408,3.5533,1.00,1581,3604,0,40233,4,92,192,2,35833,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,446,12.3273,1.00,6611,9090,0,116348,3,694,128,0,101099,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,457,13.8291,1.00,7410,9281,0,126025,3,843,128,0,109729,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,459,7.9409,1.00,2749,8058,0,58808,3,292,128,1,49491,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,460,5.9354,1.00,2633,4683,0,58588,3,169,128,0,52109,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,475,19.2162,1.00,9594,13208,0,133799,3,1122,128,0,111788,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,479,11.6487,0.90,4258,9368,0,104598,3,283,128,1,92187,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,491,10.2683,0.90,4513,7694,0,91334,4,389,192,6,79988,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,534,8.3111,1.00,3662,6753,0,71172,4,353,192,1,61253,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,547,14.2379,1.00,7561,11017,0,113986,3,1181,128,0,95880,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,550,8.5964,1.00,4037,6495,0,84429,3,270,128,4,74488,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,553,16.8374,1.00,8551,11546,0,148989,3,861,128,4,129575,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,559,16.5556,1.00,8396,11885,0,143764,3,708,128,1,124311,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,571,9.8228,1.00,5028,6926,0,94089,4,356,192,1,82574,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,574,19.9676,0.90,10446,13989,0,179585,4,964,192,1,155987,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,604,9.0483,1.00,4656,7939,0,78689,4,473,192,0,67136,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,651,17.9928,1.00,9626,13244,0,143088,4,947,192,1,121018,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,656,22.7333,1.00,12347,15884,0,191898,4,1563,192,0,164391,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,663,15.0290,1.00,7329,11116,0,142971,4,558,192,0,125177,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,710,13.9809,1.00,7431,10294,0,119789,3,824,128,0,102448,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,802,19.4493,1.00,10402,13576,0,162047,3,1023,128,2,138489,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,813,22.2351,1.00,11398,15280,0,172495,3,1049,128,0,146292,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,818,13.4539,1.00,6766,9118,0,114795,3,703,128,1,99204,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,843,5.8296,1.00,2194,5677,0,45180,4,193,192,0,38616,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,849,4.1798,1.00,1366,4780,0,27186,4,147,192,2,22307,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,873,14.5360,1.00,7096,10824,0,119846,3,716,128,4,102442,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,890,17.8310,1.00,9142,12275,0,146415,4,892,192,0,125591,3,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,900,4.3998,1.00,1839,3519,0,44189,5,105,256,5,39311,4,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,910,17.9454,0.90,9071,12043,0,157224,3,678,128,8,136708,2,0,3
beir500k-f32,neg10_cat10,neg10,61023,pathseer-reorder,64,1,930,3.4308,1.00,1319,3522,0,31467,4,133,192,2,27156,3,0,3
