dataset,filter,family,size,strategy,ef,pass,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,mean_ms,mean_dist_comps,mean_seed_dist_comps,mean_filter_checks,mean_nodes_popped,median_pop_idx_cand_full,median_pop_idx_results_full,mean_twohop_examined,mean_twohop_appended,mean_prefilter_skips,mean_secondorder_allocs,mean_reencountered_burned,strategy_used
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-no-twohop,256,2,1000,0.9497,0.6940,0.00029,20.960,69.352,115.948,27.106,33154.6,0.0,172709.4,11635.7,8.0,809.0,0.0,0.0,132078.9,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-no-twohop,256,3,1000,0.9497,0.6940,0.00029,21.168,68.561,116.358,27.116,33154.6,0.0,172709.4,11635.7,8.0,809.0,0.0,0.0,132078.9,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-no-twohop,512,1,1000,0.9785,0.8410,0.00013,41.043,118.158,178.404,49.767,60338.3,0.0,293633.8,21421.4,15.0,1685.0,0.0,0.0,219470.1,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-no-twohop,512,2,1000,0.9785,0.8410,0.00013,42.365,122.043,180.556,50.829,60338.3,0.0,293633.8,21421.4,15.0,1685.0,0.0,0.0,219470.1,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-no-twohop,512,3,1000,0.9785,0.8410,0.00013,41.598,121.804,179.824,50.330,60338.3,0.0,293633.8,21421.4,15.0,1685.0,0.0,0.0,219470.1,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-guard,64,1,1000,0.7934,0.2540,0.00187,5.131,23.087,40.395,7.358,8318.3,0.0,54407.4,3209.2,3.0,187.0,0.0,0.0,45993.7,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-guard,64,2,1000,0.7934,0.2540,0.00187,5.172,23.230,40.747,7.335,8318.3,0.0,54407.4,3209.2,3.0,187.0,0.0,0.0,45993.7,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-guard,64,3,1000,0.7934,0.2540,0.00187,5.194,23.351,40.193,7.433,8318.3,0.0,54407.4,3209.2,3.0,187.0,0.0,0.0,45993.7,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-guard,128,1,1000,0.8917,0.4780,0.00076,10.136,40.246,69.035,13.850,15515.3,0.0,94352.3,6170.2,4.0,385.0,0.0,0.0,78656.6,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-guard,128,2,1000,0.8917,0.4780,0.00076,10.211,41.470,72.452,14.176,15515.3,0.0,94352.3,6170.2,4.0,385.0,0.0,0.0,78656.6,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-guard,128,3,1000,0.8917,0.4780,0.00076,10.082,40.752,66.580,13.796,15515.3,0.0,94352.3,6170.2,4.0,385.0,0.0,0.0,78656.6,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-guard,256,1,1000,0.9481,0.6910,0.00031,19.826,66.688,111.286,25.548,28482.2,0.0,161283.7,11559.9,8.0,809.0,0.0,0.0,132458.1,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-guard,256,2,1000,0.9481,0.6910,0.00031,19.771,68.929,113.780,25.596,28482.2,0.0,161283.7,11559.9,8.0,809.0,0.0,0.0,132458.1,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-guard,256,3,1000,0.9481,0.6910,0.00031,19.771,68.463,113.829,25.858,28482.2,0.0,161283.7,11559.9,8.0,809.0,0.0,0.0,132458.1,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-guard,512,1,1000,0.9766,0.8310,0.00014,38.573,122.417,182.300,47.178,51785.9,0.0,272845.7,21325.8,15.0,1685.0,0.0,0.0,220404.6,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-guard,512,2,1000,0.9766,0.8310,0.00014,38.708,122.091,178.284,47.383,51785.9,0.0,272845.7,21325.8,15.0,1685.0,0.0,0.0,220404.6,0.0,0.00,pathseer:1000
wikidpr10m-rq1,conj_topical1m_a_idmid,conjunction,238360,ours-guard,512,3,1000,0.9766,0.8310,0.00014,38.502,122.770,179.131,47.430,51785.9,0.0,272845.7,21325.8,15.0,1685.0,0.0,0.0,220404.6,0.0,0.00,pathseer:1000
wikidpr10m-rq1,random_10k,random,10000,sweeping,64,1,200,0.8990,0.4000,0.00061,307.844,399.252,407.611,298.999,882558.9,0.0,142570.5,65220.4,3.0,2971.0,0.0,0.0,0.0,0.0,0.00,sweeping:200
wikidpr10m-rq1,random_10k,random,10000,sweeping,64,2,200,0.8990,0.4000,0.00061,307.096,403.891,416.020,299.769,882558.9,0.0,142570.5,65220.4,3.0,2971.0,0.0,0.0,0.0,0.0,0.00,sweeping:200
wikidpr10m-rq1,random_10k,random,10000,sweeping,64,3,200,0.8990,0.4000,0.00061,306.722,396.285,414.087,299.877,882558.9,0.0,142570.5,65220.4,3.0,2971.0,0.0,0.0,0.0,0.0,0.00,sweeping:200
wikidpr10m-rq1,random_10k,random,10000,sweeping,128,1,200,0.9625,0.7100,0.00018,558.456,704.687,756.995,565.179,1557128.8,0.0,274934.3,129724.2,4.0,6628.0,0.0,0.0,0.0,0.0,0.00,sweeping:200
wikidpr10m-rq1,random_10k,random,10000,sweeping,128,2,200,0.9625,0.7100,0.00018,564.380,696.643,774.728,565.757,1557128.8,0.0,274934.3,129724.2,4.0,6628.0,0.0,0.0,0.0,0.0,0.00,sweeping:200
wikidpr10m-rq1,random_10k,random,10000,sweeping,128,3,200,0.9625,0.7100,0.00018,551.630,687.054,740.234,558.270,1557128.8,0.0,274934.3,129724.2,4.0,6628.0,0.0,0.0,0.0,0.0,0.00,sweeping:200
wikidpr10m-rq1,random_10k,random,10000,pathseer,64,1,1000,0.9083,0.4730,0.00057,83.727,101.792,107.811,84.047,65596.4,0.0,418308.8,29102.6,3.0,2935.0,125.1,0.1,324295.4,2.0,0.00,pathseer:1000
