dataset,filter,family,size,strategy,ef,pass,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,mean_ms,mean_dist_comps,mean_seed_dist_comps,mean_filter_checks,mean_nodes_popped,median_pop_idx_cand_full,median_pop_idx_results_full,mean_twohop_examined,mean_twohop_appended,mean_prefilter_skips,mean_secondorder_allocs,mean_reencountered_burned,strategy_used
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,sweeping,64,1,1,0.3000,0.0000,0.00748,8.468,8.468,8.468,8.468,42929.0,0.0,3531.0,1832.0,3.0,28.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,sweeping,64,2,1,0.3000,0.0000,0.00748,8.182,8.182,8.182,8.182,42929.0,0.0,3531.0,1832.0,3.0,28.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,sweeping,64,3,1,0.3000,0.0000,0.00748,8.921,8.921,8.921,8.921,42929.0,0.0,3531.0,1832.0,3.0,28.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,sweeping,128,1,1,0.4000,0.0000,0.00640,12.499,12.499,12.499,12.499,56753.0,0.0,4860.0,2430.0,6.0,37.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,sweeping,128,2,1,0.4000,0.0000,0.00640,11.385,11.385,11.385,11.385,56753.0,0.0,4860.0,2430.0,6.0,37.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,sweeping,128,3,1,0.4000,0.0000,0.00640,15.608,15.608,15.608,15.608,56753.0,0.0,4860.0,2430.0,6.0,37.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,sweeping,256,1,1,0.5000,0.0000,0.00405,22.998,22.998,22.998,22.998,79892.0,0.0,6838.0,3427.0,10.0,52.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,sweeping,256,2,1,0.5000,0.0000,0.00405,22.196,22.196,22.196,22.196,79892.0,0.0,6838.0,3427.0,10.0,52.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,sweeping,256,3,1,0.5000,0.0000,0.00405,20.118,20.118,20.118,20.118,79892.0,0.0,6838.0,3427.0,10.0,52.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,sweeping,512,1,1,0.7000,0.0000,0.00057,27.892,27.892,27.892,27.892,110722.0,0.0,9848.0,4831.0,22.0,94.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,sweeping,512,2,1,0.7000,0.0000,0.00057,26.757,26.757,26.757,26.757,110722.0,0.0,9848.0,4831.0,22.0,94.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,sweeping,512,3,1,0.7000,0.0000,0.00057,28.666,28.666,28.666,28.666,110722.0,0.0,9848.0,4831.0,22.0,94.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,acorn,64,1,1,0.3000,0.0000,0.00748,9.364,9.364,9.364,9.364,42929.0,0.0,3531.0,1832.0,3.0,28.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,acorn,64,2,1,0.3000,0.0000,0.00748,8.173,8.173,8.173,8.173,42929.0,0.0,3531.0,1832.0,3.0,28.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,acorn,64,3,1,0.3000,0.0000,0.00748,8.696,8.696,8.696,8.696,42929.0,0.0,3531.0,1832.0,3.0,28.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,acorn,128,1,1,0.4000,0.0000,0.00640,11.906,11.906,11.906,11.906,56753.0,0.0,4860.0,2430.0,6.0,37.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,acorn,128,2,1,0.4000,0.0000,0.00640,11.831,11.831,11.831,11.831,56753.0,0.0,4860.0,2430.0,6.0,37.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,acorn,128,3,1,0.4000,0.0000,0.00640,12.042,12.042,12.042,12.042,56753.0,0.0,4860.0,2430.0,6.0,37.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,acorn,256,1,1,0.5000,0.0000,0.00405,19.367,19.367,19.367,19.367,79892.0,0.0,6838.0,3427.0,10.0,52.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,acorn,256,2,1,0.5000,0.0000,0.00405,23.144,23.144,23.144,23.144,79892.0,0.0,6838.0,3427.0,10.0,52.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,acorn,256,3,1,0.5000,0.0000,0.00405,19.380,19.380,19.380,19.380,79892.0,0.0,6838.0,3427.0,10.0,52.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,acorn,512,1,1,0.7000,0.0000,0.00057,56.226,56.226,56.226,56.226,110722.0,0.0,9848.0,4831.0,22.0,94.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,acorn,512,2,1,0.7000,0.0000,0.00057,32.598,32.598,32.598,32.598,110722.0,0.0,9848.0,4831.0,22.0,94.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,acorn,512,3,1,0.7000,0.0000,0.00057,32.733,32.733,32.733,32.733,110722.0,0.0,9848.0,4831.0,22.0,94.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,pathseer,64,1,1,0.2000,0.0000,0.01188,1.641,1.641,1.641,1.641,6871.0,0.0,8902.0,348.0,2.0,10.0,64.0,45.0,4048.0,1.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,pathseer,64,2,1,0.2000,0.0000,0.01188,1.499,1.499,1.499,1.499,6871.0,0.0,8902.0,348.0,2.0,10.0,64.0,45.0,4048.0,1.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,pathseer,64,3,1,0.2000,0.0000,0.01188,1.226,1.226,1.226,1.226,6871.0,0.0,8902.0,348.0,2.0,10.0,64.0,45.0,4048.0,1.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,pathseer,128,1,1,0.3000,0.0000,0.00743,3.025,3.025,3.025,3.025,12343.0,0.0,13978.0,554.0,3.0,11.0,128.0,104.0,5552.0,2.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,pathseer,128,2,1,0.3000,0.0000,0.00743,2.695,2.695,2.695,2.695,12343.0,0.0,13978.0,554.0,3.0,11.0,128.0,104.0,5552.0,2.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,pathseer,128,3,1,0.3000,0.0000,0.00743,2.821,2.821,2.821,2.821,12343.0,0.0,13978.0,554.0,3.0,11.0,128.0,104.0,5552.0,2.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,pathseer,256,1,1,0.5000,0.0000,0.00288,6.185,6.185,6.185,6.185,22853.0,0.0,23536.0,1033.0,5.0,26.0,256.0,197.0,8065.0,4.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,pathseer,256,2,1,0.5000,0.0000,0.00288,6.239,6.239,6.239,6.239,22853.0,0.0,23536.0,1033.0,5.0,26.0,256.0,197.0,8065.0,4.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,pathseer,256,3,1,0.5000,0.0000,0.00288,7.802,7.802,7.802,7.802,22853.0,0.0,23536.0,1033.0,5.0,26.0,256.0,197.0,8065.0,4.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,pathseer,512,1,1,0.7000,0.0000,0.00018,13.295,13.295,13.295,13.295,41413.0,0.0,38615.0,1825.0,8.0,48.0,448.0,292.0,11266.0,7.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,pathseer,512,2,1,0.7000,0.0000,0.00018,13.193,13.193,13.193,13.193,41413.0,0.0,38615.0,1825.0,8.0,48.0,448.0,292.0,11266.0,7.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.01,anticorr,9899881,pathseer,512,3,1,0.7000,0.0000,0.00018,13.945,13.945,13.945,13.945,41413.0,0.0,38615.0,1825.0,8.0,48.0,448.0,292.0,11266.0,7.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,sweeping,64,1,1,1.0000,1.0000,0.00000,0.889,0.889,0.889,0.889,4465.0,0.0,460.0,196.0,3.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,sweeping,64,2,1,1.0000,1.0000,0.00000,0.585,0.585,0.585,0.585,4465.0,0.0,460.0,196.0,3.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,sweeping,64,3,1,1.0000,1.0000,0.00000,0.604,0.604,0.604,0.604,4465.0,0.0,460.0,196.0,3.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,sweeping,128,1,1,1.0000,1.0000,0.00000,1.071,1.071,1.071,1.071,7593.0,0.0,743.0,326.0,6.0,9.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,sweeping,128,2,1,1.0000,1.0000,0.00000,1.187,1.187,1.187,1.187,7593.0,0.0,743.0,326.0,6.0,9.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,sweeping,128,3,1,1.0000,1.0000,0.00000,1.975,1.975,1.975,1.975,7593.0,0.0,743.0,326.0,6.0,9.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,sweeping,256,1,1,1.0000,1.0000,0.00000,2.938,2.938,2.938,2.938,13445.0,0.0,1236.0,558.0,10.0,16.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,sweeping,256,2,1,1.0000,1.0000,0.00000,3.122,3.122,3.122,3.122,13445.0,0.0,1236.0,558.0,10.0,16.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,sweeping,256,3,1,1.0000,1.0000,0.00000,2.810,2.810,2.810,2.810,13445.0,0.0,1236.0,558.0,10.0,16.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,sweeping,512,1,1,1.0000,1.0000,0.00000,5.110,5.110,5.110,5.110,22753.0,0.0,2127.0,959.0,22.0,34.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,sweeping,512,2,1,1.0000,1.0000,0.00000,6.089,6.089,6.089,6.089,22753.0,0.0,2127.0,959.0,22.0,34.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,sweeping,512,3,1,1.0000,1.0000,0.00000,5.501,5.501,5.501,5.501,22753.0,0.0,2127.0,959.0,22.0,34.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,acorn,64,1,1,1.0000,1.0000,0.00000,0.553,0.553,0.553,0.553,4465.0,0.0,460.0,196.0,3.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,acorn,64,2,1,1.0000,1.0000,0.00000,0.526,0.526,0.526,0.526,4465.0,0.0,460.0,196.0,3.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,acorn,64,3,1,1.0000,1.0000,0.00000,0.566,0.566,0.566,0.566,4465.0,0.0,460.0,196.0,3.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,acorn,128,1,1,1.0000,1.0000,0.00000,1.130,1.130,1.130,1.130,7593.0,0.0,743.0,326.0,6.0,9.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,acorn,128,2,1,1.0000,1.0000,0.00000,1.113,1.113,1.113,1.113,7593.0,0.0,743.0,326.0,6.0,9.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,acorn,128,3,1,1.0000,1.0000,0.00000,0.965,0.965,0.965,0.965,7593.0,0.0,743.0,326.0,6.0,9.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,acorn,256,1,1,1.0000,1.0000,0.00000,2.440,2.440,2.440,2.440,13445.0,0.0,1236.0,558.0,10.0,16.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,acorn,256,2,1,1.0000,1.0000,0.00000,3.152,3.152,3.152,3.152,13445.0,0.0,1236.0,558.0,10.0,16.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,acorn,256,3,1,1.0000,1.0000,0.00000,2.288,2.288,2.288,2.288,13445.0,0.0,1236.0,558.0,10.0,16.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,acorn,512,1,1,1.0000,1.0000,0.00000,4.636,4.636,4.636,4.636,22753.0,0.0,2127.0,959.0,22.0,34.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,acorn,512,2,1,1.0000,1.0000,0.00000,4.900,4.900,4.900,4.900,22753.0,0.0,2127.0,959.0,22.0,34.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,acorn,512,3,1,1.0000,1.0000,0.00000,5.052,5.052,5.052,5.052,22753.0,0.0,2127.0,959.0,22.0,34.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,pathseer,64,1,1,1.0000,1.0000,0.00000,0.984,0.984,0.984,0.984,2914.0,0.0,2032.0,119.0,2.0,2.0,64.0,61.0,364.0,1.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,pathseer,64,2,1,1.0000,1.0000,0.00000,0.597,0.597,0.597,0.597,2914.0,0.0,2032.0,119.0,2.0,2.0,64.0,61.0,364.0,1.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,pathseer,64,3,1,1.0000,1.0000,0.00000,0.955,0.955,0.955,0.955,2914.0,0.0,2032.0,119.0,2.0,2.0,64.0,61.0,364.0,1.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,pathseer,128,1,1,1.0000,1.0000,0.00000,1.010,1.010,1.010,1.010,5615.0,0.0,3302.0,222.0,3.0,3.0,128.0,123.0,465.0,2.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,pathseer,128,2,1,1.0000,1.0000,0.00000,1.120,1.120,1.120,1.120,5615.0,0.0,3302.0,222.0,3.0,3.0,128.0,123.0,465.0,2.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,pathseer,128,3,1,1.0000,1.0000,0.00000,1.124,1.124,1.124,1.124,5615.0,0.0,3302.0,222.0,3.0,3.0,128.0,123.0,465.0,2.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,pathseer,256,1,1,1.0000,1.0000,0.00000,2.402,2.402,2.402,2.402,10272.0,0.0,5262.0,407.0,4.0,5.0,192.0,180.0,621.0,3.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,pathseer,256,2,1,1.0000,1.0000,0.00000,2.979,2.979,2.979,2.979,10272.0,0.0,5262.0,407.0,4.0,5.0,192.0,180.0,621.0,3.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,pathseer,256,3,1,1.0000,1.0000,0.00000,2.211,2.211,2.211,2.211,10272.0,0.0,5262.0,407.0,4.0,5.0,192.0,180.0,621.0,3.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,pathseer,512,1,1,1.0000,1.0000,0.00000,4.764,4.764,4.764,4.764,19092.0,0.0,8848.0,767.0,7.0,12.0,384.0,346.0,799.0,6.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,pathseer,512,2,1,1.0000,1.0000,0.00000,4.621,4.621,4.621,4.621,19092.0,0.0,8848.0,767.0,7.0,12.0,384.0,346.0,799.0,6.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0085_tau0.03,anticorr,9899588,pathseer,512,3,1,1.0000,1.0000,0.00000,4.630,4.630,4.630,4.630,19092.0,0.0,8848.0,767.0,7.0,12.0,384.0,346.0,799.0,6.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,sweeping,64,1,1,0.0000,0.0000,0.00054,14.370,14.370,14.370,14.370,64996.0,0.0,5278.0,2427.0,3.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,sweeping,64,2,1,0.0000,0.0000,0.00054,12.691,12.691,12.691,12.691,64996.0,0.0,5278.0,2427.0,3.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,sweeping,64,3,1,0.0000,0.0000,0.00054,16.210,16.210,16.210,16.210,64996.0,0.0,5278.0,2427.0,3.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,sweeping,128,1,1,0.0000,0.0000,0.00034,21.056,21.056,21.056,21.056,84570.0,0.0,7633.0,3279.0,4.0,13.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,sweeping,128,2,1,0.0000,0.0000,0.00034,23.393,23.393,23.393,23.393,84570.0,0.0,7633.0,3279.0,4.0,13.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,sweeping,128,3,1,0.0000,0.0000,0.00034,19.174,19.174,19.174,19.174,84570.0,0.0,7633.0,3279.0,4.0,13.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,sweeping,256,1,1,0.0000,0.0000,0.00020,31.031,31.031,31.031,31.031,117240.0,0.0,11119.0,4949.0,7.0,25.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,sweeping,256,2,1,0.0000,0.0000,0.00020,32.034,32.034,32.034,32.034,117240.0,0.0,11119.0,4949.0,7.0,25.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,sweeping,256,3,1,0.0000,0.0000,0.00020,33.599,33.599,33.599,33.599,117240.0,0.0,11119.0,4949.0,7.0,25.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,sweeping,512,1,1,0.0000,0.0000,0.00008,45.603,45.603,45.603,45.603,159074.0,0.0,16114.0,7173.0,15.0,49.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,sweeping,512,2,1,0.0000,0.0000,0.00008,44.889,44.889,44.889,44.889,159074.0,0.0,16114.0,7173.0,15.0,49.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,sweeping,512,3,1,0.0000,0.0000,0.00008,44.733,44.733,44.733,44.733,159074.0,0.0,16114.0,7173.0,15.0,49.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,acorn,64,1,1,0.0000,0.0000,0.00054,14.961,14.961,14.961,14.961,64996.0,0.0,5278.0,2427.0,3.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,acorn,64,2,1,0.0000,0.0000,0.00054,13.801,13.801,13.801,13.801,64996.0,0.0,5278.0,2427.0,3.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,acorn,64,3,1,0.0000,0.0000,0.00054,16.565,16.565,16.565,16.565,64996.0,0.0,5278.0,2427.0,3.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,acorn,128,1,1,0.0000,0.0000,0.00034,19.752,19.752,19.752,19.752,84570.0,0.0,7633.0,3279.0,4.0,13.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,acorn,128,2,1,0.0000,0.0000,0.00034,22.362,22.362,22.362,22.362,84570.0,0.0,7633.0,3279.0,4.0,13.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,acorn,128,3,1,0.0000,0.0000,0.00034,19.029,19.029,19.029,19.029,84570.0,0.0,7633.0,3279.0,4.0,13.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,acorn,256,1,1,0.0000,0.0000,0.00020,29.808,29.808,29.808,29.808,117240.0,0.0,11119.0,4949.0,7.0,25.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,acorn,256,2,1,0.0000,0.0000,0.00020,33.868,33.868,33.868,33.868,117240.0,0.0,11119.0,4949.0,7.0,25.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,acorn,256,3,1,0.0000,0.0000,0.00020,35.361,35.361,35.361,35.361,117240.0,0.0,11119.0,4949.0,7.0,25.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,acorn,512,1,1,0.0000,0.0000,0.00008,44.594,44.594,44.594,44.594,159074.0,0.0,16114.0,7173.0,15.0,49.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,acorn,512,2,1,0.0000,0.0000,0.00008,48.268,48.268,48.268,48.268,159074.0,0.0,16114.0,7173.0,15.0,49.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,acorn,512,3,1,0.0000,0.0000,0.00008,49.577,49.577,49.577,49.577,159074.0,0.0,16114.0,7173.0,15.0,49.0,0.0,0.0,0.0,0.0,0.00,sweeping:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,pathseer,64,1,1,0.0000,0.0000,0.00068,2.063,2.063,2.063,2.063,7601.0,0.0,8962.0,299.0,2.0,2.0,64.0,55.0,4121.0,1.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,pathseer,64,2,1,0.0000,0.0000,0.00068,2.340,2.340,2.340,2.340,7601.0,0.0,8962.0,299.0,2.0,2.0,64.0,55.0,4121.0,1.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,pathseer,64,3,1,0.0000,0.0000,0.00068,1.535,1.535,1.535,1.535,7601.0,0.0,8962.0,299.0,2.0,2.0,64.0,55.0,4121.0,1.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,pathseer,128,1,1,0.0000,0.0000,0.00038,2.728,2.728,2.728,2.728,11499.0,0.0,13251.0,458.0,3.0,3.0,128.0,97.0,5698.0,2.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,pathseer,128,2,1,0.0000,0.0000,0.00038,2.841,2.841,2.841,2.841,11499.0,0.0,13251.0,458.0,3.0,3.0,128.0,97.0,5698.0,2.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,pathseer,128,3,1,0.0000,0.0000,0.00038,2.754,2.754,2.754,2.754,11499.0,0.0,13251.0,458.0,3.0,3.0,128.0,97.0,5698.0,2.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,pathseer,256,1,1,0.0000,0.0000,0.00023,6.662,6.662,6.662,6.662,21937.0,0.0,24676.0,912.0,4.0,13.0,192.0,127.0,10303.0,3.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,pathseer,256,2,1,0.0000,0.0000,0.00023,5.701,5.701,5.701,5.701,21937.0,0.0,24676.0,912.0,4.0,13.0,192.0,127.0,10303.0,3.0,0.00,pathseer:1
wikidpr10m-rq1,anticorr_q0095_tau0,anticorr,9900001,pathseer,256,3,1,0.0000,0.0000,0.00023,6.244,6.244,6.244,6.244,21937.0,0.0,24676.0,912.0,4.0,13.0,192.0,127.0,10303.0,3.0,0.00,pathseer:1
