method,filter,family,size,b1,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,allow_iter_p50_ms,stage1_p50_ms,stage2_p50_ms,stage3_p50_ms,stage1_mb_per_q,stage2_kb_per_q,stage3_kb_per_q
acorn-ef128,anticorr_q0596_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00007,74.618,74.618,74.618,0.000,74.618,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0596_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00003,88.715,88.715,88.715,0.000,88.715,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0596_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00002,115.398,115.398,115.398,0.000,115.398,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0596_tau0.01,anticorr,9900518,0,1,0.8000,0.0000,0.00094,11.616,11.616,11.616,0.000,11.616,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0596_tau0.01,anticorr,9900518,0,1,0.9000,0.0000,0.00049,11.334,11.334,11.334,0.000,11.334,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0596_tau0.01,anticorr,9900518,0,1,0.9000,0.0000,0.00049,16.878,16.878,16.878,0.000,16.878,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0596_tau0.01,anticorr,9900518,0,1,1.0000,1.0000,0.00000,24.966,24.966,24.966,0.000,24.966,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0596_tau0.03,anticorr,9900472,0,1,1.0000,1.0000,0.00000,1.700,1.700,1.700,0.000,1.700,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0596_tau0.03,anticorr,9900472,0,1,1.0000,1.0000,0.00000,1.653,1.653,1.653,0.000,1.653,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0596_tau0.03,anticorr,9900472,0,1,1.0000,1.0000,0.00000,2.755,2.755,2.755,0.000,2.755,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0596_tau0.03,anticorr,9900472,0,1,1.0000,1.0000,0.00000,4.049,4.049,4.049,0.000,4.049,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0620_tau0,anticorr,9900002,0,1,0.0000,0.0000,0.00021,55.787,55.787,55.787,0.000,55.787,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0620_tau0,anticorr,9900002,0,1,0.0000,0.0000,0.00008,64.965,64.965,64.965,0.000,64.965,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0620_tau0,anticorr,9900002,0,1,0.0000,0.0000,0.00007,78.576,78.576,78.576,0.000,78.576,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0620_tau0,anticorr,9900002,0,1,0.0000,0.0000,0.00003,95.838,95.838,95.838,0.000,95.838,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0620_tau0.01,anticorr,9899856,0,1,1.0000,1.0000,0.00000,10.247,10.247,10.247,0.000,10.247,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0620_tau0.01,anticorr,9899856,0,1,1.0000,1.0000,0.00000,11.471,11.471,11.471,0.000,11.471,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0620_tau0.01,anticorr,9899856,0,1,1.0000,1.0000,0.00000,16.232,16.232,16.232,0.000,16.232,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0620_tau0.01,anticorr,9899856,0,1,1.0000,1.0000,0.00000,24.061,24.061,24.061,0.000,24.061,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0620_tau0.03,anticorr,9899741,0,1,1.0000,1.0000,0.00000,2.839,2.839,2.839,0.000,2.839,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0620_tau0.03,anticorr,9899741,0,1,1.0000,1.0000,0.00000,1.454,1.454,1.454,0.000,1.454,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0620_tau0.03,anticorr,9899741,0,1,1.0000,1.0000,0.00000,3.010,3.010,3.010,0.000,3.010,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0620_tau0.03,anticorr,9899741,0,1,1.0000,1.0000,0.00000,4.776,4.776,4.776,0.000,4.776,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0633_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00025,70.748,70.748,70.748,0.000,70.748,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0633_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00010,76.259,76.259,76.259,0.000,76.259,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0633_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00003,87.440,87.440,87.440,0.000,87.440,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0633_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00003,101.349,101.349,101.349,0.000,101.349,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0633_tau0.01,anticorr,9899936,0,1,1.0000,1.0000,0.00000,10.757,10.757,10.757,0.000,10.757,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0633_tau0.01,anticorr,9899936,0,1,1.0000,1.0000,0.00000,12.501,12.501,12.501,0.000,12.501,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0633_tau0.01,anticorr,9899936,0,1,1.0000,1.0000,0.00000,17.801,17.801,17.801,0.000,17.801,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0633_tau0.01,anticorr,9899936,0,1,1.0000,1.0000,0.00000,28.102,28.102,28.102,0.000,28.102,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0633_tau0.03,anticorr,9899322,0,1,1.0000,1.0000,0.00000,2.835,2.835,2.835,0.000,2.835,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0633_tau0.03,anticorr,9899322,0,1,1.0000,1.0000,0.00000,1.644,1.644,1.644,0.000,1.644,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0633_tau0.03,anticorr,9899322,0,1,1.0000,1.0000,0.00000,2.660,2.660,2.660,0.000,2.660,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0633_tau0.03,anticorr,9899322,0,1,1.0000,1.0000,0.00000,3.857,3.857,3.857,0.000,3.857,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0636_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00019,62.219,62.219,62.219,0.000,62.219,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0636_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00005,70.464,70.464,70.464,0.000,70.464,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0636_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00003,83.208,83.208,83.208,0.000,83.208,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0636_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00003,96.014,96.014,96.014,0.000,96.014,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0636_tau0.01,anticorr,9900445,0,1,0.5000,0.0000,0.00171,14.200,14.200,14.200,0.000,14.200,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0636_tau0.01,anticorr,9900445,0,1,0.8000,0.0000,0.00024,14.832,14.832,14.832,0.000,14.832,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0636_tau0.01,anticorr,9900445,0,1,1.0000,1.0000,0.00000,19.137,19.137,19.137,0.000,19.137,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0636_tau0.01,anticorr,9900445,0,1,1.0000,1.0000,0.00000,26.730,26.730,26.730,0.000,26.730,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0636_tau0.03,anticorr,9900840,0,1,1.0000,1.0000,0.00000,2.623,2.623,2.623,0.000,2.623,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0636_tau0.03,anticorr,9900840,0,1,1.0000,1.0000,0.00000,1.546,1.546,1.546,0.000,1.546,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0636_tau0.03,anticorr,9900840,0,1,1.0000,1.0000,0.00000,2.486,2.486,2.486,0.000,2.486,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0636_tau0.03,anticorr,9900840,0,1,1.0000,1.0000,0.00000,4.117,4.117,4.117,0.000,4.117,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0643_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00035,58.517,58.517,58.517,0.000,58.517,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0643_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00011,62.621,62.621,62.621,0.000,62.621,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0643_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00007,77.028,77.028,77.028,0.000,77.028,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0643_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00005,93.768,93.768,93.768,0.000,93.768,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0643_tau0.01,anticorr,9899589,0,1,0.4000,0.0000,0.00223,8.879,8.879,8.879,0.000,8.879,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0643_tau0.01,anticorr,9899589,0,1,0.5000,0.0000,0.00182,10.496,10.496,10.496,0.000,10.496,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0643_tau0.01,anticorr,9899589,0,1,0.5000,0.0000,0.00182,15.503,15.503,15.503,0.000,15.503,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0643_tau0.01,anticorr,9899589,0,1,0.8000,0.0000,0.00047,21.438,21.438,21.438,0.000,21.438,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0643_tau0.03,anticorr,9899489,0,1,0.9000,0.0000,0.00063,2.490,2.490,2.490,0.000,2.490,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0643_tau0.03,anticorr,9899489,0,1,1.0000,1.0000,0.00000,2.173,2.173,2.173,0.000,2.173,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0643_tau0.03,anticorr,9899489,0,1,1.0000,1.0000,0.00000,3.056,3.056,3.056,0.000,3.056,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0643_tau0.03,anticorr,9899489,0,1,1.0000,1.0000,0.00000,4.855,4.855,4.855,0.000,4.855,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0655_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00024,76.195,76.195,76.195,0.000,76.195,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0655_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00019,76.137,76.137,76.137,0.000,76.137,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0655_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00009,86.515,86.515,86.515,0.000,86.515,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0655_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00003,99.694,99.694,99.694,0.000,99.694,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0655_tau0.01,anticorr,9899936,0,1,0.9000,0.0000,0.00048,11.328,11.328,11.328,0.000,11.328,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0655_tau0.01,anticorr,9899936,0,1,1.0000,1.0000,0.00000,12.392,12.392,12.392,0.000,12.392,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0655_tau0.01,anticorr,9899936,0,1,1.0000,1.0000,0.00000,17.392,17.392,17.392,0.000,17.392,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0655_tau0.01,anticorr,9899936,0,1,1.0000,1.0000,0.00000,23.465,23.465,23.465,0.000,23.465,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0655_tau0.03,anticorr,9900416,0,1,1.0000,1.0000,0.00000,1.936,1.936,1.936,0.000,1.936,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0655_tau0.03,anticorr,9900416,0,1,1.0000,1.0000,0.00000,1.692,1.692,1.692,0.000,1.692,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0655_tau0.03,anticorr,9900416,0,1,1.0000,1.0000,0.00000,2.772,2.772,2.772,0.000,2.772,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0655_tau0.03,anticorr,9900416,0,1,1.0000,1.0000,0.00000,4.469,4.469,4.469,0.000,4.469,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0656_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00019,63.581,63.581,63.581,0.000,63.581,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0656_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00009,72.024,72.024,72.024,0.000,72.024,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0656_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00006,83.117,83.117,83.117,0.000,83.117,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0656_tau0,anticorr,9900001,0,1,0.1000,0.0000,0.00002,99.490,99.490,99.490,0.000,99.490,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0656_tau0.01,anticorr,9899725,0,1,0.9000,0.0000,0.00011,12.252,12.252,12.252,0.000,12.252,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0656_tau0.01,anticorr,9899725,0,1,1.0000,1.0000,0.00000,12.295,12.295,12.295,0.000,12.295,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0656_tau0.01,anticorr,9899725,0,1,1.0000,1.0000,0.00000,17.860,17.860,17.860,0.000,17.860,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0656_tau0.01,anticorr,9899725,0,1,1.0000,1.0000,0.00000,25.306,25.306,25.306,0.000,25.306,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0656_tau0.03,anticorr,9900557,0,1,1.0000,1.0000,0.00000,2.184,2.184,2.184,0.000,2.184,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0656_tau0.03,anticorr,9900557,0,1,1.0000,1.0000,0.00000,1.675,1.675,1.675,0.000,1.675,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0656_tau0.03,anticorr,9900557,0,1,1.0000,1.0000,0.00000,2.353,2.353,2.353,0.000,2.353,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0656_tau0.03,anticorr,9900557,0,1,1.0000,1.0000,0.00000,4.053,4.053,4.053,0.000,4.053,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0660_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00043,54.301,54.301,54.301,0.000,54.301,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0660_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00022,59.976,59.976,59.976,0.000,59.976,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0660_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00010,70.816,70.816,70.816,0.000,70.816,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0660_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00007,87.447,87.447,87.447,0.000,87.447,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0660_tau0.01,anticorr,9899848,0,1,0.5000,0.0000,0.00336,12.815,12.815,12.815,0.000,12.815,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0660_tau0.01,anticorr,9899848,0,1,0.6000,0.0000,0.00215,12.220,12.220,12.220,0.000,12.220,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0660_tau0.01,anticorr,9899848,0,1,0.9000,0.0000,0.00017,17.630,17.630,17.630,0.000,17.630,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0660_tau0.01,anticorr,9899848,0,1,0.9000,0.0000,0.00017,24.523,24.523,24.523,0.000,24.523,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0660_tau0.03,anticorr,9899835,0,1,1.0000,1.0000,0.00000,2.666,2.666,2.666,0.000,2.666,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0660_tau0.03,anticorr,9899835,0,1,1.0000,1.0000,0.00000,1.843,1.843,1.843,0.000,1.843,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0660_tau0.03,anticorr,9899835,0,1,1.0000,1.0000,0.00000,3.103,3.103,3.103,0.000,3.103,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0660_tau0.03,anticorr,9899835,0,1,1.0000,1.0000,0.00000,5.113,5.113,5.113,0.000,5.113,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0669_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00026,58.876,58.876,58.876,0.000,58.876,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0669_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00014,67.980,67.980,67.980,0.000,67.980,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0669_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00012,83.158,83.158,83.158,0.000,83.158,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0669_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00004,96.914,96.914,96.914,0.000,96.914,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0669_tau0.01,anticorr,9900129,0,1,0.9000,0.0000,0.00031,13.825,13.825,13.825,0.000,13.825,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0669_tau0.01,anticorr,9900129,0,1,1.0000,1.0000,0.00000,14.598,14.598,14.598,0.000,14.598,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0669_tau0.01,anticorr,9900129,0,1,1.0000,1.0000,0.00000,20.076,20.076,20.076,0.000,20.076,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0669_tau0.01,anticorr,9900129,0,1,1.0000,1.0000,0.00000,27.957,27.957,27.957,0.000,27.957,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0669_tau0.03,anticorr,9900060,0,1,0.9000,0.0000,0.00009,3.139,3.139,3.139,0.000,3.139,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0669_tau0.03,anticorr,9900060,0,1,1.0000,1.0000,0.00000,2.002,2.002,2.002,0.000,2.002,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0669_tau0.03,anticorr,9900060,0,1,1.0000,1.0000,0.00000,3.269,3.269,3.269,0.000,3.269,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0669_tau0.03,anticorr,9900060,0,1,1.0000,1.0000,0.00000,4.786,4.786,4.786,0.000,4.786,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0671_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00022,43.826,43.826,43.826,0.000,43.826,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0671_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00010,52.070,52.070,52.070,0.000,52.070,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0671_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00004,64.395,64.395,64.395,0.000,64.395,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0671_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00002,78.303,78.303,78.303,0.000,78.303,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0671_tau0.01,anticorr,9899767,0,1,0.9000,0.0000,0.00023,6.637,6.637,6.637,0.000,6.637,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0671_tau0.01,anticorr,9899767,0,1,1.0000,1.0000,0.00000,6.380,6.380,6.380,0.000,6.380,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0671_tau0.01,anticorr,9899767,0,1,1.0000,1.0000,0.00000,9.423,9.423,9.423,0.000,9.423,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0671_tau0.01,anticorr,9899767,0,1,1.0000,1.0000,0.00000,13.956,13.956,13.956,0.000,13.956,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0671_tau0.03,anticorr,9900017,0,1,1.0000,1.0000,0.00000,2.050,2.050,2.050,0.000,2.050,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0671_tau0.03,anticorr,9900017,0,1,1.0000,1.0000,0.00000,1.547,1.547,1.547,0.000,1.547,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0671_tau0.03,anticorr,9900017,0,1,1.0000,1.0000,0.00000,2.091,2.091,2.091,0.000,2.091,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0671_tau0.03,anticorr,9900017,0,1,1.0000,1.0000,0.00000,3.132,3.132,3.132,0.000,3.132,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0681_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00017,68.039,68.039,68.039,0.000,68.039,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0681_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00011,75.277,75.277,75.277,0.000,75.277,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0681_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00009,87.895,87.895,87.895,0.000,87.895,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0681_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00005,102.693,102.693,102.693,0.000,102.693,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0681_tau0.01,anticorr,9900094,0,1,0.9000,0.0000,0.00022,13.245,13.245,13.245,0.000,13.245,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0681_tau0.01,anticorr,9900094,0,1,0.9000,0.0000,0.00020,13.605,13.605,13.605,0.000,13.605,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0681_tau0.01,anticorr,9900094,0,1,1.0000,1.0000,0.00000,17.956,17.956,17.956,0.000,17.956,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0681_tau0.01,anticorr,9900094,0,1,1.0000,1.0000,0.00000,25.851,25.851,25.851,0.000,25.851,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0681_tau0.03,anticorr,9899861,0,1,1.0000,1.0000,0.00000,2.703,2.703,2.703,0.000,2.703,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0681_tau0.03,anticorr,9899861,0,1,1.0000,1.0000,0.00000,1.874,1.874,1.874,0.000,1.874,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0681_tau0.03,anticorr,9899861,0,1,1.0000,1.0000,0.00000,2.443,2.443,2.443,0.000,2.443,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0681_tau0.03,anticorr,9899861,0,1,1.0000,1.0000,0.00000,4.201,4.201,4.201,0.000,4.201,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0690_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00035,75.574,75.574,75.574,0.000,75.574,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0690_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00014,81.295,81.295,81.295,0.000,81.295,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0690_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00007,93.389,93.389,93.389,0.000,93.389,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0690_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00005,107.258,107.258,107.258,0.000,107.258,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0690_tau0.01,anticorr,9899876,0,1,0.8000,0.0000,0.00208,14.905,14.905,14.905,0.000,14.905,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0690_tau0.01,anticorr,9899876,0,1,1.0000,1.0000,0.00000,14.797,14.797,14.797,0.000,14.797,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0690_tau0.01,anticorr,9899876,0,1,1.0000,1.0000,0.00000,20.296,20.296,20.296,0.000,20.296,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0690_tau0.01,anticorr,9899876,0,1,1.0000,1.0000,0.00000,29.239,29.239,29.239,0.000,29.239,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0690_tau0.03,anticorr,9899901,0,1,0.9000,0.0000,0.00042,2.306,2.306,2.306,0.000,2.306,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0690_tau0.03,anticorr,9899901,0,1,0.9000,0.0000,0.00042,1.498,1.498,1.498,0.000,1.498,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0690_tau0.03,anticorr,9899901,0,1,1.0000,1.0000,0.00000,2.127,2.127,2.127,0.000,2.127,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0690_tau0.03,anticorr,9899901,0,1,1.0000,1.0000,0.00000,3.727,3.727,3.727,0.000,3.727,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0695_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00018,73.433,73.433,73.433,0.000,73.433,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0695_tau0,anticorr,9900000,0,1,0.1000,0.0000,0.00008,85.319,85.319,85.319,0.000,85.319,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0695_tau0,anticorr,9900000,0,1,0.1000,0.0000,0.00005,94.883,94.883,94.883,0.000,94.883,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0695_tau0,anticorr,9900000,0,1,0.2000,0.0000,0.00001,99.801,99.801,99.801,0.000,99.801,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0695_tau0.01,anticorr,9899936,0,1,1.0000,1.0000,0.00000,13.007,13.007,13.007,0.000,13.007,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0695_tau0.01,anticorr,9899936,0,1,1.0000,1.0000,0.00000,13.096,13.096,13.096,0.000,13.096,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0695_tau0.01,anticorr,9899936,0,1,1.0000,1.0000,0.00000,16.512,16.512,16.512,0.000,16.512,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0695_tau0.01,anticorr,9899936,0,1,1.0000,1.0000,0.00000,23.617,23.617,23.617,0.000,23.617,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0695_tau0.03,anticorr,9899734,0,1,1.0000,1.0000,0.00000,2.635,2.635,2.635,0.000,2.635,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0695_tau0.03,anticorr,9899734,0,1,1.0000,1.0000,0.00000,1.657,1.657,1.657,0.000,1.657,0.000,0.000,0.00,0.0,0.0
